#OTU ID	ERR8056034	ERR8056035	ERR8056037	ERR8056042	ERR8056045	ERR8056051	ERR8056057	ERR8056066	ERR8056069	ERR8056078
Otu5436	0	0	0	1	3	0	11	2	0	0
Otu262	0	0	0	2	0	0	10	72	0	36
Otu2460	0	0	0	2	1	6	2	0	1	2
Otu81	0	0	0	2	0	0	7	136	0	228
Otu6094	0	0	0	2	0	0	1	1	0	0
Otu3148	0	0	0	2	0	0	1	1	0	2
Otu4277	0	0	0	3	0	0	0	0	0	0
Otu3807	0	0	0	4	0	0	0	0	0	0
Otu559	0	0	0	1	0	51	10	2	9	2
Otu2020	0	0	0	1	5	7	1	0	2	1
Otu1908	0	0	0	1	1	0	0	7	0	0
Otu1872	0	0	0	1	0	0	11	0	0	0
Otu6329	0	0	0	1	0	0	1	0	5	1
Otu3546	0	0	0	1	0	0	1	5	0	0
Otu6098	0	0	0	2	0	1	0	0	0	0
Otu3481	0	0	0	1	0	4	0	1	0	3
Otu7427	0	0	0	3	3	28	1	0	0	0
Otu924	0	0	0	2	3	20	5	3	14	8
Otu843	0	0	0	1	0	0	7	43	0	3
Otu1463	0	0	0	1	0	0	9	19	7	22
Otu5180	0	0	0	1	0	2	3	0	0	0
Otu684	0	0	0	1	29	0	0	0	9	0
Otu7922	0	0	0	2	2	0	0	0	0	0
Otu2592	0	0	0	2	4	2	3	0	5	3
Otu7459	0	0	0	2	0	0	0	0	0	0
Otu3636	0	0	0	1	4	3	2	43	9	4
Otu6124	0	0	0	1	0	0	0	2	1	0
Otu7458	0	0	0	2	0	0	0	0	0	1
Otu338	0	0	0	1	6	88	21	8	20	0
Otu2506	0	0	0	2	0	12	14	38	3	41
Otu7462	0	0	0	2	0	0	0	0	0	0
Otu7461	0	0	0	2	0	1	0	0	0	0
Otu4128	0	0	0	1	2	0	0	4	0	0
Otu4283	0	0	0	1	0	2	0	0	0	0
Otu43	0	0	0	1	9	0	18	698	0	218
Otu1444	0	0	0	1	4	0	6	5	3	7
Otu6330	0	0	0	1	2	2	1	0	9	2
Otu6927	0	0	0	1	0	2	1	0	0	0
Otu7432	0	0	0	2	0	0	0	0	0	0
Otu1460	0	0	0	1	0	9	0	0	12	8
Otu1921	0	0	0	2	0	0	0	2	0	8
Otu4892	0	0	0	1	0	7	14	0	1	0
Otu1759	0	0	0	1	2	3	27	3	2	113
Otu7290	0	0	0	4	0	1	5	0	0	0
Otu4168	0	0	0	1	1	0	3	2	0	1
Otu611	0	0	0	1	5	2	0	0	33	0
Otu6117	0	0	0	2	0	0	0	0	0	0
Otu6982	0	0	0	2	1	0	0	0	1	4
Otu1958	0	0	0	1	11	3	9	4	5	0
Otu1441	0	0	0	1	12	15	0	0	0	0
Otu424	0	0	0	2	5	10	7	5	37	9
Otu706	0	0	0	1	1	0	1	34	0	26
Otu4263	0	0	0	2	0	0	0	0	0	2
Otu1953	0	0	0	1	3	4	8	0	2	6
Otu4266	0	0	0	1	2	0	0	0	0	3
Otu2962	0	0	0	1	0	0	0	4	0	0
Otu247	0	0	0	3	0	0	65	23	2	38
Otu1750	0	0	0	1	3	4	1	0	1	4
Otu3740	0	0	0	3	0	13	0	0	0	0
Otu1547	0	0	0	1	1	6	10	5	0	7
Otu2534	0	0	0	2	2	0	2	11	6	16
Otu1997	0	0	0	2	4	0	5	7	1	0
Otu1998	0	0	0	1	0	9	0	0	0	0
Otu3032	0	0	0	1	0	7	1	0	0	3
Otu4258	0	0	0	3	0	0	0	0	0	0
Otu838	0	0	0	1	2	0	20	9	0	1
Otu1102	0	0	0	1	0	3	1	25	4	18
Otu6066	0	0	0	2	0	0	0	0	0	0
Otu2394	0	0	0	3	1	0	1	0	2	3
Otu840	0	0	0	2	0	0	8	39	0	11
Otu7435	0	0	0	1	0	1	0	0	0	0
Otu4050	0	0	0	2	0	1	3	6	0	0
Otu1405	0	0	0	1	2	0	8	37	1	1
Otu700	0	0	0	1	2	66	14	3	10	7
Otu6085	0	0	0	1	0	1	0	0	4	0
Otu4121	0	0	0	1	2	6	5	2	0	1
Otu6091	0	0	0	2	1	0	0	0	0	0
Otu4984	0	0	0	1	0	3	1	0	0	3
Otu6655	0	0	0	1	0	2	0	0	0	0
Otu3016	0	0	0	1	0	11	0	0	0	1
Otu7214	0	0	0	1	0	0	1	5	0	0
Otu116	0	0	0	1	4	17	7	101	62	140
Otu5261	0	0	0	1	0	2	0	0	0	0
Otu1000	0	0	0	2	1	0	15	24	0	72
Otu1017	0	0	0	1	0	0	2	8	9	7
Otu7738	0	0	0	1	1	2	6	4	2	11
Otu1746	0	0	0	1	0	5	0	7	2	1
Otu7312	0	0	0	1	0	1	0	0	0	0
Otu2840	0	0	0	1	2	6	1	0	3	0
Otu6190	0	0	0	2	0	0	0	0	0	0
Otu677	0	0	0	1	7	29	19	4	1	7
Otu6020	0	0	0	1	7	42	7	84	47	27
Otu2816	0	0	0	1	4	1	0	0	0	0
Otu1736	0	0	0	1	3	8	10	0	0	2
Otu2946	0	0	0	1	1	3	0	0	0	0
Otu6197	0	0	0	2	0	0	0	0	0	0
Otu636	0	0	0	3	1	20	55	3	3	29
Otu3773	0	0	0	1	2	2	0	0	0	0
Otu7320	0	0	0	2	0	0	0	0	0	0
Otu967	0	0	0	1	13	17	10	12	9	8
Otu6178	0	0	0	2	0	0	0	0	0	0
Otu4462	0	0	0	1	0	1	0	0	0	3
Otu6738	0	0	0	1	0	3	0	0	1	0
Otu3710	0	0	0	1	0	1	1	22	1	5
Otu1591	0	0	0	2	0	0	7	7	2	12
Otu6386	0	0	0	1	2	5	0	0	0	0
Otu3718	0	0	0	1	4	11	6	2	2	8
Otu7832	0	0	0	1	0	2	0	4	2	0
Otu3959	0	0	0	1	0	3	5	5	0	6
Otu1265	0	0	0	2	6	0	2	0	15	3
Otu6205	0	0	0	1	0	1	2	0	0	0
Otu4433	0	0	0	1	0	1	0	0	2	0
Otu7325	0	0	0	2	0	0	0	0	0	0
Otu3421	0	0	0	1	1	0	1	0	3	2
Otu6921	0	0	0	1	1	5	0	1	0	0
Otu4852	0	0	0	2	4	0	7	0	1	1
Otu4011	0	0	0	1	0	0	0	0	3	0
Otu2413	0	0	0	1	0	0	0	5	21	0
Otu96	0	0	0	1	0	0	3	289	0	1
Otu3072	0	0	0	1	0	2	0	0	5	2
Otu1378	0	0	0	1	2	0	0	15	3	4
Otu7328	0	0	0	1	0	0	0	1	0	0
Otu1153	0	0	0	2	2	1	0	12	0	35
Otu4053	0	0	0	1	0	0	0	0	0	2
Otu5905	0	0	0	1	0	0	0	0	2	0
Otu6340	0	0	0	1	13	32	6	11	8	4
Otu7321	0	0	0	1	0	0	1	1	0	0
Otu2372	0	0	0	1	5	8	1	0	0	4
Otu1708	0	0	0	1	1	0	3	6	0	0
Otu514	0	0	0	1	8	1	22	0	10	3
Otu4595	0	0	0	1	0	1	2	0	0	3
Otu1318	0	0	0	1	0	3	7	0	0	24
Otu4291	0	0	0	1	0	0	0	0	0	3
Otu4036	0	0	0	1	0	0	2	0	0	0
Otu7295	0	0	0	1	0	0	0	0	1	3
Otu2888	0	0	0	1	1	0	3	1	0	6
Otu7297	0	0	0	2	0	0	0	0	0	0
Otu6145	0	0	0	2	0	0	0	0	0	0
Otu7294	0	0	0	1	0	1	0	0	0	0
Otu1575	0	0	0	1	0	1	3	2	4	0
Otu2421	0	0	0	1	2	11	12	8	3	15
Otu5523	0	0	0	1	0	4	0	0	0	0
Otu6152	0	0	0	1	1	0	0	0	0	0
Otu5277	0	0	0	1	0	0	2	3	0	0
Otu1521	0	0	0	1	9	23	7	2	11	6
Otu3262	0	0	0	1	0	0	2	5	0	5
Otu4032	0	0	0	2	0	0	2	1	1	0
Otu2230	0	0	0	2	1	0	7	7	2	6
Otu471	0	0	0	1	12	8	7	37	25	11
Otu7298	0	0	0	2	4	1	1	0	4	0
Otu6540	0	0	0	1	0	0	3	0	0	0
Otu2513	0	0	0	1	0	0	11	0	0	0
Otu2877	0	0	0	1	3	1	5	5	0	5
Otu2099	0	0	0	1	0	6	0	0	0	0
Otu5752	0	0	0	1	0	0	2	2	0	0
Otu3361	0	0	0	1	1	0	0	0	3	1
Otu6131	0	0	0	2	1	1	5	1	1	2
Otu2266	0	0	0	1	0	1	5	7	7	7
Otu407	0	0	0	1	9	58	1	0	0	0
Otu5700	0	0	0	1	2	0	0	2	0	0
Otu5479	0	0	0	1	0	6	0	0	0	0
Otu2450	0	0	0	1	0	6	2	0	0	25
Otu6690	0	0	0	1	0	0	0	4	0	2
Otu3338	0	0	0	1	1	0	3	5	0	2
Otu3776	0	0	0	2	2	3	4	1	4	6
Otu1158	0	0	0	2	0	10	0	0	5	5
Otu406	0	0	0	1	3	40	8	0	12	0
Otu3155	0	0	0	1	0	2	0	0	4	0
Otu3557	0	0	0	2	0	2	4	0	0	1
Otu159	0	0	0	1	16	40	26	51	49	31
Otu6676	0	0	0	1	0	2	0	0	2	0
Otu754	0	0	0	2	37	12	0	6	7	24
Otu3460	0	0	0	1	0	0	5	0	0	0
Otu618	0	0	0	1	10	114	5	2	6	0
Otu2463	0	0	0	1	11	8	2	0	0	0
Otu6157	0	0	0	2	0	0	0	0	0	0
Otu3151	0	0	0	1	2	5	0	0	0	0
Otu1319	0	0	0	1	11	0	8	0	0	8
Otu1774	0	0	0	1	0	0	6	0	0	15
Otu5361	0	0	0	1	0	2	0	0	0	0
Otu1347	0	0	0	1	4	8	16	57	11	20
Otu713	0	0	0	1	6	0	34	4	0	14
Otu2320	0	0	0	1	0	0	0	4	1	5
Otu1497	0	0	0	1	0	0	0	11	0	0
Otu2833	0	0	0	1	3	0	0	0	5	1
Otu24	0	0	0	1	2	119	32	12	0	1327
Otu2912	0	0	0	1	3	8	3	0	4	0
Otu7353	0	0	0	1	1	0	0	0	2	0
Otu6162	0	0	0	1	0	0	0	0	0	1
Otu1011	0	0	0	1	1	0	3	50	15	12
Otu517	0	0	0	1	1	39	23	0	5	0
Otu789	0	0	0	1	23	2	10	0	0	0
Otu2800	0	0	0	1	0	0	19	0	0	1
Otu6585	0	0	0	1	0	0	0	0	0	2
Otu296	0	0	0	1	0	0	66	23	0	0
Otu7161	0	0	0	1	1	0	0	8	0	2
Otu4752	0	0	0	0	1	0	0	1	5	0
Otu132	0	0	0	0	219	2	0	0	0	0
Otu1583	0	0	0	0	8	0	0	0	1	3
Otu1086	0	0	0	0	2	31	5	1	1	2
Otu7902	0	0	0	0	19	0	0	0	0	3
Otu3820	0	0	0	0	4	4	0	0	0	0
Otu725	0	0	0	0	41	1	0	0	0	0
Otu2123	0	0	0	0	2	13	2	0	0	0
Otu3391	0	0	0	0	9	0	0	0	0	0
Otu5962	0	0	0	0	4	1	0	0	0	0
Otu2004	0	0	0	0	9	0	5	0	0	0
Otu2097	0	0	0	0	6	0	0	1	0	0
Otu970	0	0	0	0	2	0	6	4	2	32
Otu7151	0	0	0	0	1	0	0	3	0	1
Otu2700	0	0	0	0	6	0	4	10	6	5
Otu6808	0	0	0	0	12	27	13	5	18	18
Otu6268	0	0	0	0	4	0	0	0	0	0
Otu486	0	0	0	0	58	13	0	0	2	0
Otu6900	0	0	0	0	1	15	3	0	0	0
Otu2291	0	0	0	0	20	10	1	0	0	0
Otu1562	0	0	0	0	14	0	0	0	0	0
Otu2371	0	0	0	0	12	0	6	2	0	0
Otu1356	0	0	0	0	42	1	0	0	0	0
Otu6167	0	0	0	0	8	7	0	0	2	7
Otu5959	0	0	0	0	1	1	0	0	0	0
Otu814	0	0	0	0	28	3	0	0	0	0
Otu3955	0	0	0	0	5	0	0	0	0	0
Otu2649	0	0	0	0	6	4	0	0	1	3
Otu2427	0	0	0	0	2	39	1	0	4	0
Otu5921	0	0	0	0	50	1	1	0	1	0
Otu4439	0	0	0	0	1	0	2	0	0	0
Otu608	0	0	0	0	107	10	3	0	0	0
Otu5628	0	0	0	0	3	0	2	0	2	0
Otu3132	0	0	0	0	6	0	0	0	0	0
Otu5961	0	0	0	0	2	0	2	0	0	0
Otu6916	0	0	0	0	1	1	2	1	0	0
Otu2897	0	0	0	0	9	11	17	2	2	16
Otu2423	0	0	0	0	8	0	0	0	0	0
Otu1957	0	0	0	0	8	1	7	0	2	0
Otu3705	0	0	0	0	4	0	5	0	1	0
Otu5726	0	0	0	0	2	5	3	0	0	0
Otu7770	0	0	0	0	1	0	1	0	2	1
Otu7850	0	0	0	0	33	0	0	0	0	0
Otu709	0	0	0	0	34	10	2	0	11	0
Otu7264	0	0	0	0	2	0	0	0	0	3
Otu577	0	0	0	0	3	36	0	0	0	0
Otu1959	0	0	0	0	5	6	4	0	0	14
Otu1485	0	0	0	0	46	1	0	0	2	184
Otu1589	0	0	0	0	3	2	2	0	6	0
Otu1284	0	0	0	0	9	17	11	0	16	5
Otu2287	0	0	0	0	5	0	3	7	9	0
Otu5943	0	0	0	0	6	0	0	0	0	0
Otu813	0	0	0	0	14	37	10	0	0	1
Otu7355	0	0	0	0	2	1	0	0	0	0
Otu3318	0	0	0	0	11	8	3	0	4	0
Otu2622	0	0	0	0	6	0	0	0	0	0
Otu3944	0	0	0	0	1	1	2	0	0	3
Otu3510	0	0	0	0	2	1	3	0	4	1
Otu6947	0	0	0	0	11	0	12	6	0	177
Otu449	0	0	0	0	5	5	4	7	34	9
Otu2016	0	0	0	0	4	0	2	6	4	0
Otu7828	0	0	0	0	3	0	0	0	0	0
Otu1262	0	0	0	0	6	3	1	4	10	14
Otu1351	0	0	0	0	18	2	7	0	0	0
Otu3965	0	0	0	0	3	0	0	0	0	0
Otu858	0	0	0	0	16	23	0	1	7	13
Otu2630	0	0	0	0	10	0	0	0	0	0
Otu2237	0	0	0	0	2	0	1	9	0	0
Otu2582	0	0	0	0	1	0	2	0	5	0
Otu2671	0	0	0	0	5	5	5	8	0	0
Otu4115	0	0	0	0	5	1	0	0	0	0
Otu3298	0	0	0	0	3	0	23	28	2	3
Otu1567	0	0	0	0	23	1	0	0	10	0
Otu3120	0	0	0	0	2	0	0	6	1	2
Otu4166	0	0	0	0	6	1	0	0	6	1
Otu2069	0	0	0	0	1	1	5	3	0	1
Otu422	0	0	0	0	2	31	6	0	75	0
Otu4208	0	0	0	0	3	1	0	0	0	6
Otu3041	0	0	0	0	4	2	6	0	0	0
Otu6350	0	0	0	0	4	2	0	3	2	1
Otu4447	0	0	0	0	3	0	0	0	0	0
Otu5445	0	0	0	0	6	5	1	0	0	1
Otu538	0	0	0	0	3	42	2	26	73	21
Otu3311	0	0	0	0	7	3	0	0	2	3
Otu4449	0	0	0	0	4	0	0	0	0	0
Otu2695	0	0	0	0	12	6	3	3	5	4
Otu1322	0	0	0	0	5	7	0	4	9	0
Otu2628	0	0	0	0	2	1	4	0	0	2
Otu1090	0	0	0	0	4	13	4	8	12	14
Otu4971	0	0	0	0	5	0	0	0	0	0
Otu282	0	0	0	0	48	37	47	3	34	34
Otu2938	0	0	0	0	32	2	0	0	7	0
Otu3796	0	0	0	0	2	1	0	9	0	2
Otu3924	0	0	0	0	1	0	0	5	0	1
Otu1904	0	0	0	0	17	2	4	0	0	5
Otu1648	0	0	0	0	9	6	0	6	2	0
Otu3007	0	0	0	0	6	0	0	0	0	0
Otu1951	0	0	0	0	1	9	2	0	4	4
Otu2613	0	0	0	0	4	0	0	0	4	0
Otu5341	0	0	0	0	1	2	1	0	0	0
Otu2611	0	0	0	0	1	0	4	0	1	0
Otu504	0	0	0	0	19	19	0	0	13	0
Otu3010	0	0	0	0	4	1	0	0	0	0
Otu3531	0	0	0	0	6	3	0	3	1	2
Otu635	0	0	0	0	35	0	0	0	0	0
Otu983	0	0	0	0	2	6	19	0	0	1
Otu1331	0	0	0	0	2	0	1	15	40	11
Otu995	0	0	0	0	18	1	4	0	0	0
Otu6363	0	0	0	0	4	0	0	0	1	0
Otu6596	0	0	0	0	1	9	2	1	0	1
Otu2337	0	0	0	0	11	13	28	5	2	0
Otu497	0	0	0	0	46	0	0	0	2	0
Otu7331	0	0	0	0	4	0	0	0	2	0
Otu1270	0	0	0	0	11	33	0	1	0	0
Otu2527	0	0	0	0	1	7	0	0	1	0
Otu7332	0	0	0	0	1	0	0	0	1	0
Otu3677	0	0	0	0	44	0	9	0	4	1
Otu2523	0	0	0	0	11	20	0	0	11	0
Otu2958	0	0	0	0	1	1	2	0	0	4
Otu3577	0	0	0	0	4	4	0	0	3	0
Otu2180	0	0	0	0	2	18	0	0	0	0
Otu1251	0	0	0	0	12	14	10	0	0	10
Otu2449	0	0	0	0	3	0	6	0	3	1
Otu7894	0	0	0	0	3	1	2	0	0	0
Otu3279	0	0	0	0	1	5	0	0	0	9
Otu5982	0	0	0	0	3	0	0	0	0	0
Otu2310	0	0	0	0	6	0	0	0	0	0
Otu2618	0	0	0	0	5	0	0	0	0	0
Otu1850	0	0	0	0	2	8	0	0	0	0
Otu4840	0	0	0	0	8	1	0	0	0	0
Otu766	0	0	0	0	4	0	23	8	3	12
Otu7336	0	0	0	0	2	2	3	0	3	0
Otu3379	0	0	0	0	5	0	0	0	0	0
Otu2654	0	0	0	0	3	3	2	0	4	0
Otu7836	0	0	0	0	18	0	0	0	0	0
Otu4358	0	0	0	0	3	3	4	0	0	0
Otu5967	0	0	0	0	2	1	0	0	0	0
Otu3083	0	0	0	0	1	0	0	0	4	0
Otu3694	0	0	0	0	2	1	2	4	1	0
Otu289	0	0	0	0	15	0	68	2	0	0
Otu541	0	0	0	0	11	15	33	2	9	6
Otu1662	0	0	0	0	17	4	27	0	0	0
Otu4237	0	0	0	0	1	0	1	4	0	4
Otu2039	0	0	0	0	3	0	7	0	0	0
Otu4066	0	0	0	0	1	0	0	4	0	0
Otu2289	0	0	0	0	10	1	0	0	0	0
Otu652	0	0	0	0	2	35	0	0	0	0
Otu489	0	0	0	0	3	28	15	0	7	5
Otu5741	0	0	0	0	4	0	0	0	0	0
Otu2163	0	0	0	0	7	2	4	0	0	0
Otu2673	0	0	0	0	2	0	6	2	1	3
Otu1060	0	0	0	0	8	5	4	5	1	9
Otu6945	0	0	0	0	1	2	0	0	2	0
Otu4356	0	0	0	0	2	2	0	0	0	0
Otu2156	0	0	0	0	8	2	2	0	0	0
Otu324	0	0	0	0	4	16	17	33	26	32
Otu7348	0	0	0	0	3	0	1	0	0	0
Otu5928	0	0	0	0	10	0	0	0	2	0
Otu6280	0	0	0	0	2	0	0	2	0	0
Otu7920	0	0	0	0	1	0	1	1	1	0
Otu3014	0	0	0	0	2	0	0	0	4	0
Otu7345	0	0	0	0	2	0	0	18	0	14
Otu7403	0	0	0	0	5	1	7	4	15	4
Otu722	0	0	0	0	7	12	16	0	0	0
Otu941	0	0	0	0	2	3	17	22	4	6
Otu5971	0	0	0	0	4	0	0	0	0	2
Otu2116	0	0	0	0	4	4	4	3	10	0
Otu2732	0	0	0	0	11	5	0	0	3	0
Otu5912	0	0	0	0	2	0	0	0	0	0
Otu4364	0	0	0	0	2	4	0	0	0	0
Otu5913	0	0	0	0	2	0	0	0	0	0
Otu2336	0	0	0	0	7	1	2	0	0	0
Otu2170	0	0	0	0	1	0	3	34	1	22
Otu2088	0	0	0	0	8	0	0	0	3	0
Otu4204	0	0	0	0	1	1	3	0	0	0
Otu4112	0	0	0	0	5	0	0	0	0	0
Otu4360	0	0	0	0	3	0	0	0	0	0
Otu2467	0	0	0	0	6	4	15	2	1	16
Otu1087	0	0	0	0	7	4	8	24	7	0
Otu290	0	0	0	0	3	2	10	151	1	31
Otu7341	0	0	0	0	1	1	0	0	0	0
Otu3210	0	0	0	0	2	47	0	0	0	0
Otu5916	0	0	0	0	2	0	0	0	0	0
Otu7339	0	0	0	0	2	1	0	0	0	0
Otu3267	0	0	0	0	2	5	1	0	0	0
Otu7340	0	0	0	0	2	0	0	0	0	0
Otu2567	0	0	0	0	2	0	0	0	6	0
Otu1707	0	0	0	0	9	1	1	0	0	0
Otu4044	0	0	0	0	1	1	0	0	1	5
Otu3357	0	0	0	0	7	0	0	0	0	0
Otu4739	0	0	0	0	3	0	0	0	0	2
Otu927	0	0	0	0	1	24	0	0	2	0
Otu6276	0	0	0	0	3	0	0	0	0	0
Otu5900	0	0	0	0	2	0	0	0	0	0
Otu5898	0	0	0	0	1	0	1	1	0	0
Otu812	0	0	0	0	15	0	4	9	0	0
Otu5999	0	0	0	0	2	1	0	0	0	1
Otu351	0	0	0	0	3	98	42	0	15	0
Otu1974	0	0	0	0	14	21	11	10	59	6
Otu5901	0	0	0	0	2	0	0	0	0	0
Otu5902	0	0	0	0	5	11	0	0	0	0
Otu6870	0	0	0	0	9	5	20	16	3	2
Otu5897	0	0	0	0	2	0	0	0	0	0
Otu2364	0	0	0	0	12	0	0	0	0	0
Otu2659	0	0	0	0	20	1	7	7	7	1
Otu2003	0	0	0	0	7	0	2	0	0	0
Otu2010	0	0	0	0	1	8	1	4	3	3
Otu6247	0	0	0	0	2	0	0	0	1	0
Otu1748	0	0	0	0	8	2	0	0	4	0
Otu2061	0	0	0	0	11	0	0	0	0	0
Otu5904	0	0	0	0	2	0	0	0	0	0
Otu2172	0	0	0	0	7	5	0	0	4	0
Otu7409	0	0	0	0	4	1	0	0	0	4
Otu3087	0	0	0	0	5	1	0	0	0	0
Otu2734	0	0	0	0	9	0	6	0	6	0
Otu4343	0	0	0	0	4	0	0	0	0	0
Otu7942	0	0	0	0	2	2	1	3	0	0
Otu3091	0	0	0	0	1	2	2	3	1	9
Otu5931	0	0	0	0	2	0	0	0	0	0
Otu7932	0	0	0	0	2	2	0	0	0	2
Otu2660	0	0	0	0	6	0	0	0	0	0
Otu6406	0	0	0	0	4	0	0	0	0	0
Otu767	0	0	0	0	5	3	21	63	16	29
Otu2282	0	0	0	0	5	6	0	0	0	0
Otu2190	0	0	0	0	4	4	0	0	0	0
Otu7749	0	0	0	0	1	11	0	16	7	0
Otu1781	0	0	0	0	2	3	2	6	0	3
Otu4156	0	0	0	0	1	3	0	4	0	0
Otu6225	0	0	0	0	3	0	0	0	1	0
Otu2044	0	0	0	0	3	20	0	0	8	0
Otu3049	0	0	0	0	2	13	0	0	0	0
Otu2920	0	0	0	0	4	1	0	0	1	5
Otu2645	0	0	0	0	8	0	0	0	0	0
Otu571	0	0	0	0	5	0	10	13	0	55
Otu3046	0	0	0	0	2	0	0	2	6	6
Otu5923	0	0	0	0	2	0	1	2	5	0
Otu2644	0	0	0	0	3	6	4	0	1	0
Otu534	0	0	0	0	17	62	28	0	2	1
Otu3735	0	0	0	0	18	12	3	0	6	1
Otu5925	0	0	0	0	1	5	0	0	0	0
Otu5926	0	0	0	0	8	0	5	0	0	0
Otu2341	0	0	0	0	8	6	3	0	0	0
Otu3867	0	0	0	0	1	4	2	5	3	4
Otu7866	0	0	0	0	2	0	0	0	0	0
Otu5497	0	0	0	0	1	2	0	0	0	0
Otu7868	0	0	0	0	4	0	0	0	0	0
Otu2324	0	0	0	0	10	1	0	0	0	0
Otu1596	0	0	0	0	4	3	3	17	7	1
Otu2403	0	0	0	0	13	0	1	0	1	0
Otu3537	0	0	0	0	2	8	1	0	0	0
Otu2031	0	0	0	0	7	1	1	4	3	0
Otu1503	0	0	0	0	8	15	1	1	0	0
Otu2292	0	0	0	0	1	2	0	2	3	0
Otu916	0	0	0	0	4	12	8	46	20	5
Otu7399	0	0	0	0	1	0	0	0	0	2
Otu2640	0	0	0	0	1	5	17	0	9	2
Otu7342	0	0	0	0	11	0	16	0	97	18
Otu3112	0	0	0	0	7	0	0	8	2	2
Otu4099	0	0	0	0	2	1	0	0	1	0
Otu6030	0	0	0	0	2	0	0	0	0	2
Otu7884	0	0	0	0	3	0	0	0	1	0
Otu2375	0	0	0	0	1	9	0	0	4	1
Otu6031	0	0	0	0	2	2	0	0	0	0
Otu1190	0	0	0	0	12	3	5	0	0	0
Otu4385	0	0	0	0	4	0	0	0	0	0
Otu1425	0	0	0	0	1	0	6	3	1	5
Otu1565	0	0	0	0	8	7	7	7	2	4
Otu2646	0	0	0	0	1	8	0	0	0	0
Otu1657	0	0	0	0	7	0	3	2	8	7
Otu4527	0	0	0	0	1	0	0	0	0	3
Otu3664	0	0	0	0	1	8	2	0	7	0
Otu1036	0	0	0	0	17	0	0	0	0	0
Otu4908	0	0	0	0	5	0	0	0	0	0
Otu1279	0	0	0	0	3	0	2	0	22	2
Otu1925	0	0	0	0	1	0	6	0	6	1
Otu5181	0	0	0	0	1	3	1	2	0	0
Otu5137	0	0	0	0	1	2	0	2	1	0
Otu4392	0	0	0	0	2	4	0	0	6	0
Otu6034	0	0	0	0	4	0	0	0	0	0
Otu1895	0	0	0	0	4	1	0	3	0	2
Otu2562	0	0	0	0	6	0	0	0	0	0
Otu609	0	0	0	0	8	5	3	2	30	0
Otu2676	0	0	0	0	7	0	8	0	0	2
Otu5411	0	0	0	0	3	0	3	0	2	0
Otu1392	0	0	0	0	1	2	3	8	0	6
Otu7881	0	0	0	0	2	0	0	0	0	0
Otu3277	0	0	0	0	1	0	9	2	4	3
Otu949	0	0	0	0	16	20	0	9	9	2
Otu4107	0	0	0	0	2	2	0	0	5	0
Otu5956	0	0	0	0	2	0	0	0	2	0
Otu1027	0	0	0	0	6	0	0	11	8	11
Otu2631	0	0	0	0	1	8	0	0	0	0
Otu7616	0	0	0	0	1	0	0	0	3	0
Otu2777	0	0	0	0	14	3	1	0	4	3
Otu516	0	0	0	0	1	1	8	7	1	33
Otu4148	0	0	0	0	1	3	0	0	0	0
Otu5156	0	0	0	0	1	3	2	0	0	0
Otu3535	0	0	0	0	2	5	0	0	3	0
Otu7870	0	0	0	0	3	0	0	0	0	0
Otu2114	0	0	0	0	28	1	0	0	0	0
Otu4371	0	0	0	0	3	2	0	0	0	0
Otu7086	0	0	0	0	2	0	3	2	0	0
Otu7871	0	0	0	0	2	0	2	0	0	1
Otu7686	0	0	0	0	2	0	0	0	0	2
Otu4079	0	0	0	0	4	0	0	0	6	0
Otu4884	0	0	0	0	2	2	0	0	0	0
Otu1001	0	0	0	0	9	8	4	10	11	11
Otu4368	0	0	0	0	3	0	0	0	0	0
Otu6048	0	0	0	0	3	0	0	0	0	0
Otu6356	0	0	0	0	3	0	0	0	0	0
Otu2820	0	0	0	0	10	6	3	2	36	0
Otu4212	0	0	0	0	1	4	1	0	0	1
Otu1525	0	0	0	0	6	12	0	0	1	0
Otu1118	0	0	0	0	12	21	0	0	0	0
Otu3841	0	0	0	0	3	0	5	2	5	0
Otu2619	0	0	0	0	4	0	1	6	0	4
Otu2926	0	0	0	0	2	0	0	0	4	4
Otu7839	0	0	0	0	2	0	0	0	0	0
Otu3275	0	0	0	0	1	4	0	0	0	0
Otu1676	0	0	0	0	15	7	1	4	0	0
Otu2173	0	0	0	0	15	21	8	0	0	0
Otu6042	0	0	0	0	2	0	0	0	0	0
Otu7840	0	0	0	0	2	0	0	0	0	0
Otu6041	0	0	0	0	3	3	0	0	0	0
Otu4374	0	0	0	0	4	0	0	0	0	0
Otu3339	0	0	0	0	3	4	0	0	0	0
Otu7841	0	0	0	0	2	0	0	2	0	0
Otu1376	0	0	0	0	6	22	12	8	4	4
Otu3366	0	0	0	0	4	0	0	0	0	0
Otu1814	0	0	0	0	8	0	1	0	3	0
Otu2969	0	0	0	0	12	0	2	0	0	2
Otu2149	0	0	0	0	11	0	5	0	0	0
Otu1434	0	0	0	0	7	8	1	3	2	3
Otu1314	0	0	0	0	1	12	9	0	11	0
Otu7833	0	0	0	0	2	0	0	0	0	0
Otu5255	0	0	0	0	1	1	5	0	1	0
Otu3693	0	0	0	0	3	0	0	0	0	0
Otu1253	0	0	0	0	3	0	1	0	2	19
Otu1829	0	0	0	0	15	6	0	0	0	0
Otu2996	0	0	0	0	2	5	0	0	4	1
Otu6002	0	0	0	0	2	0	0	0	1	0
Otu7834	0	0	0	0	2	0	1	0	0	0
