#OTU ID	ERR8056034	ERR8056035	ERR8056037	ERR8056042	ERR8056045	ERR8056051	ERR8056057	ERR8056066	ERR8056069	ERR8056078
Zotu2441	0	3	0	2	2	26	0	0	0	0
Zotu2081	0	27	9	0	0	0	0	0	0	0
Zotu4079	0	8	0	0	0	2	0	0	0	0
Zotu2498	0	8	7	1	1	1	0	1	0	0
Zotu4326	0	18	0	0	0	1	0	0	0	0
Zotu1601	0	32	0	4	0	17	0	0	0	0
Zotu1914	0	4	0	7	7	11	0	0	0	0
Zotu1325	0	36	0	0	0	0	0	0	0	0
Zotu1331	0	40	0	5	0	1	0	0	0	0
Zotu1444	0	41	2	6	0	7	0	0	0	0
Zotu390	0	1	0	14	8	13	10	44	35	28
Zotu3393	0	23	0	0	0	0	0	0	0	0
Zotu1201	0	4	2	0	11	44	11	0	7	0
Zotu719	0	48	0	18	3	13	0	0	0	0
Zotu4193	0	15	0	0	0	0	2	0	0	0
Zotu3852	0	14	4	0	0	0	0	0	0	0
Zotu3115	0	37	3	6	5	5	0	0	1	0
Zotu2991	0	13	0	1	0	7	0	0	0	2
Zotu4156	0	10	0	1	0	0	0	0	0	0
Zotu4153	0	5	0	2	0	6	0	0	0	0
Zotu2748	0	9	0	4	13	6	0	0	0	12
Zotu2298	0	27	0	4	0	0	0	0	0	0
Zotu1056	0	27	0	0	0	0	7	19	0	21
Zotu2911	0	18	0	0	0	0	0	0	4	0
Zotu2580	0	7	0	0	1	5	9	12	0	8
Zotu2000	0	11	0	1	2	14	0	0	0	1
Zotu1568	0	9	1	47	0	5	0	0	0	0
Zotu2667	0	23	0	5	0	1	0	0	0	0
Zotu1256	0	34	0	1	2	10	3	0	0	4
Zotu2028	0	17	0	2	0	0	0	34	0	17
Zotu201	0	1	4	0	214	1	37	0	1	0
Zotu2665	0	15	0	1	0	21	0	0	0	0
Zotu3685	0	11	0	0	0	0	0	0	0	0
Zotu3376	0	34	0	0	0	0	0	0	0	0
Zotu2026	0	22	0	4	2	9	0	0	0	0
Zotu3984	0	15	0	0	0	5	0	0	2	1
Zotu1643	0	11	0	0	0	23	0	0	0	0
Zotu3247	0	13	0	2	0	5	5	3	3	2
Zotu4068	0	16	4	1	1	17	0	0	0	0
Zotu3233	0	21	0	3	4	5	0	0	4	0
Zotu2697	0	16	0	0	0	0	0	0	0	0
Zotu762	0	6	0	1	3	0	3	34	6	15
Zotu2734	0	7	0	7	10	8	0	0	0	0
Zotu1741	0	4	2	5	17	19	19	2	1	6
Zotu3071	0	15	0	0	0	2	0	0	0	0
Zotu1226	0	1	0	0	2	31	2	3	11	0
Zotu4248	0	10	0	0	0	1	0	0	0	0
Zotu150	0	3	1	106	239	8	15	0	0	0
Zotu3494	0	5	0	16	17	8	0	0	0	0
Zotu2917	0	12	3	2	0	2	0	0	0	0
Zotu1740	0	47	0	0	0	5	0	0	0	0
Zotu2829	0	14	0	1	0	5	0	0	0	0
Zotu1553	0	24	0	1	0	10	0	0	0	0
Zotu796	0	10	1	2	0	81	1	0	0	0
Zotu3100	0	15	0	0	0	0	0	0	0	0
Zotu2564	0	3	14	0	2	1	2	0	0	0
Zotu3774	0	13	0	0	0	1	0	16	0	0
Zotu2102	0	13	0	2	1	9	0	0	0	0
Zotu2141	0	4	26	0	0	0	0	0	0	0
Zotu2759	0	15	0	2	0	0	0	0	0	0
Zotu2206	0	11	9	1	0	0	0	0	0	0
Zotu73	0	6	0	54	2	0	5	518	1	157
Zotu721	0	69	0	2	0	0	0	0	0	0
Zotu4392	0	6	2	20	5	9	2	0	1	2
Zotu2002	0	39	0	3	0	2	0	0	0	0
Zotu3873	0	7	0	4	0	1	0	0	0	0
Zotu4476	0	10	0	2	0	3	0	22	6	1
Zotu3764	0	20	0	11	0	12	0	0	0	0
Zotu1920	0	22	0	3	5	10	0	0	0	0
Zotu3640	0	20	0	2	0	5	0	1	3	6
Zotu4232	0	15	0	0	8	5	0	0	0	0
Zotu2357	0	18	0	1	0	0	0	0	0	0
Zotu4417	0	16	0	1	1	9	0	0	0	0
Zotu3662	0	13	0	0	0	0	0	0	0	0
Zotu3705	0	3	1	1	2	18	0	0	1	0
Zotu3089	0	12	1	3	6	13	0	0	0	1
Zotu4180	0	13	0	0	0	0	0	0	0	0
Zotu407	0	2	0	0	0	0	1	135	0	7
Zotu1089	0	18	0	5	0	24	0	0	0	0
Zotu2124	0	10	5	3	2	10	12	0	5	15
Zotu3669	0	5	0	3	7	10	1	0	17	14
Zotu1575	0	20	5	3	3	10	1	0	4	0
Zotu4087	0	3	0	1	2	0	1	8	2	1
Zotu287	0	37	54	0	0	81	0	0	0	0
Zotu902	0	70	0	0	0	1	0	0	0	0
Zotu1156	0	26	0	5	19	20	0	0	1	0
Zotu1607	0	11	0	4	0	4	2	8	6	33
Zotu1115	0	8	0	6	6	13	8	32	1	17
Zotu1111	0	28	0	0	5	25	0	0	1	0
Zotu3900	0	6	0	3	2	6	0	0	0	0
Zotu2389	0	1	15	0	0	0	0	0	0	0
Zotu1680	0	9	3	3	10	14	0	0	5	0
Zotu1674	0	7	0	22	3	2	0	8	0	8
Zotu1781	0	25	1	0	0	0	0	0	0	0
Zotu2443	0	15	0	1	2	15	0	0	0	0
Zotu2409	0	21	4	0	0	0	3	0	0	0
Zotu4367	0	24	0	13	8	29	0	0	1	0
Zotu693	0	22	0	18	0	46	0	0	0	0
Zotu1885	0	23	0	0	0	0	0	0	0	0
Zotu675	0	22	2	1	40	7	15	0	3	0
Zotu1994	0	24	2	3	0	13	0	0	0	0
Zotu1971	0	9	5	0	14	1	0	0	0	0
Zotu1843	0	24	0	3	2	8	0	0	0	0
Zotu827	0	15	22	13	0	7	0	0	0	0
Zotu1335	0	42	11	2	0	8	0	0	0	0
Zotu4241	0	8	0	0	0	0	0	0	0	0
Zotu4128	0	10	0	4	4	12	0	0	0	0
Zotu3049	0	18	0	0	0	0	0	0	0	0
Zotu3282	0	20	0	0	0	0	0	0	0	0
Zotu1207	0	43	0	0	0	3	0	0	0	0
Zotu905	0	31	0	5	0	11	0	0	0	0
Zotu2139	0	41	0	0	0	0	0	0	0	0
Zotu2921	0	12	7	0	0	7	0	0	0	0
Zotu606	0	27	0	8	12	52	0	0	1	0
Zotu3056	0	12	14	2	0	2	0	0	0	0
Zotu2131	0	4	0	2	3	12	0	0	0	0
Zotu4050	0	19	0	1	10	5	0	0	0	0
Zotu885	0	50	0	0	0	8	0	0	0	0
Zotu4102	0	30	1	1	0	2	0	0	0	0
Zotu1645	0	26	0	0	0	24	0	0	0	0
Zotu2519	0	26	0	7	0	0	0	12	1	0
Zotu1730	0	9	1	23	9	5	2	2	0	1
Zotu16	0	9	83	71	635	1	113	4	1924	6
Zotu1185	0	8	0	0	2	36	0	0	0	0
Zotu2083	0	35	0	4	3	11	0	0	0	0
Zotu3158	0	32	0	1	1	1	0	0	0	0
Zotu2193	0	23	0	1	0	3	0	0	0	0
Zotu4159	0	3	0	7	0	1	0	0	0	0
Zotu2416	0	20	0	1	1	14	0	0	0	0
Zotu2068	0	29	0	0	0	3	0	0	0	1
Zotu1629	0	4	2	11	0	27	0	0	0	1
Zotu2215	0	10	0	4	2	26	0	0	0	0
Zotu1148	0	6	0	0	0	0	9	5	4	38
Zotu2670	0	20	0	0	0	7	0	0	0	0
Zotu2795	0	18	0	0	0	0	0	0	0	0
Zotu258	0	6	0	2	6	8	12	47	101	30
Zotu1477	0	17	0	10	5	18	0	0	1	0
Zotu3626	0	4	6	1	1	0	0	0	0	0
Zotu2169	0	1	3	0	2	4	0	3	4	2
Zotu4579	0	4	0	2	2	11	0	0	0	1
Zotu1133	0	8	0	3	19	3	11	0	0	2
Zotu1548	0	32	0	0	0	5	0	0	0	0
Zotu3107	0	5	0	1	1	9	0	0	0	0
Zotu4038	0	9	5	4	0	0	0	0	0	0
Zotu784	0	22	40	0	0	8	0	0	0	0
Zotu1945	0	8	0	0	0	17	0	0	0	0
Zotu410	0	1	0	5	2	16	44	63	8	38
Zotu2445	0	28	0	2	1	0	0	0	0	0
Zotu2874	0	16	0	3	2	16	0	0	0	0
Zotu4433	0	16	0	0	0	0	0	0	0	0
Zotu2866	0	3	0	0	1	14	0	0	2	0
Zotu1683	0	27	20	7	0	0	0	0	0	0
Zotu2573	0	4	1	1	1	12	0	0	1	0
Zotu2572	0	18	0	1	2	14	0	0	0	0
Zotu4246	0	43	0	0	1	3	0	0	0	0
Zotu137	0	15	0	268	0	27	45	0	14	3
Zotu3370	0	11	0	1	0	0	1	0	0	0
Zotu733	0	8	0	4	1	64	1	0	1	0
Zotu1206	0	23	18	2	0	7	0	0	0	1
Zotu2419	0	6	6	0	0	24	2	4	2	2
Zotu513	0	1	0	2	2	0	4	84	2	12
Zotu2024	0	19	0	1	0	4	0	0	0	0
Zotu3839	0	12	0	0	0	2	0	0	0	3
Zotu2327	0	5	0	21	0	0	0	0	0	0
Zotu1652	0	18	0	6	1	6	0	0	0	0
Zotu3311	0	13	0	0	0	0	0	0	0	0
Zotu3533	0	14	0	0	0	0	0	0	0	0
Zotu2453	0	19	0	0	0	1	0	0	0	0
Zotu2817	0	13	0	4	1	2	2	0	2	2
Zotu2632	0	25	1	1	1	5	0	0	0	0
Zotu1675	0	27	0	0	0	0	0	0	0	0
Zotu447	0	19	0	0	0	96	0	0	0	0
Zotu1555	0	16	0	2	2	11	0	0	6	5
Zotu2166	0	10	0	1	4	6	3	1	13	2
Zotu1099	0	11	0	5	0	13	24	0	1	9
Zotu1661	0	5	0	1	12	0	6	8	2	8
Zotu17	0	3	296	85	194	2	33	0	2027	20
Zotu2208	0	23	0	0	2	5	0	0	0	0
Zotu3274	0	12	0	0	0	0	0	0	0	0
Zotu3667	0	8	0	6	1	4	2	0	1	2
Zotu63	0	17	1	23	74	49	122	152	113	301
Zotu45	0	21	277	95	283	6	259	4	355	27
Zotu4094	0	15	1	0	0	4	0	0	1	0
Zotu585	0	4	14	12	15	20	10	0	8	9
Zotu3538	0	10	0	0	1	2	0	0	0	0
Zotu85	0	1	7	0	487	3	50	0	44	0
Zotu3539	0	3	0	6	14	6	6	3	4	0
Zotu1930	0	8	0	8	11	6	0	0	0	3
Zotu1727	0	23	0	3	0	30	0	0	0	0
Zotu4057	0	13	0	0	0	3	0	0	0	0
Zotu4394	0	10	0	0	0	2	0	0	0	0
Zotu1314	0	35	0	0	0	2	0	0	0	0
Zotu943	0	2	0	0	0	0	4	58	0	2
Zotu3795	0	1	0	0	0	10	0	0	0	0
Zotu4031	0	7	0	5	3	12	0	0	0	0
Zotu2285	0	22	0	0	0	0	0	0	0	0
Zotu1284	0	2	0	2	17	3	21	0	17	8
Zotu1297	0	11	0	1	4	22	0	0	0	0
Zotu3759	0	5	2	1	0	22	0	0	11	7
Zotu1276	0	6	0	0	27	15	0	0	0	0
Zotu4412	0	9	0	5	6	18	0	0	2	0
Zotu2365	0	2	0	4	1	3	4	19	1	27
Zotu2486	0	24	0	0	0	0	0	0	0	0
Zotu3541	0	12	0	0	0	0	0	0	0	0
Zotu2414	0	10	0	7	1	6	4	4	0	29
Zotu4196	0	7	0	0	0	4	0	0	0	0
Zotu3281	0	21	0	2	14	10	0	0	10	0
Zotu1092	0	17	0	1	0	5	2	51	0	14
Zotu97	0	10	467	2	15	2	2	0	4	0
Zotu1698	0	2	0	1	0	30	0	0	0	0
Zotu3255	0	16	0	0	0	1	0	0	0	0
Zotu3920	0	2	1	0	1	0	0	0	13	1
Zotu491	0	1	0	0	0	0	11	3	0	90
Zotu3275	0	19	0	0	0	0	0	0	0	0
Zotu3499	0	7	7	2	0	1	0	0	0	0
Zotu1712	0	3	3	1	0	33	2	0	1	1
Zotu787	0	18	0	3	1	48	0	0	0	0
Zotu432	0	3	0	4	0	0	0	108	0	6
Zotu3542	0	2	0	6	0	2	0	0	0	0
Zotu2223	0	24	0	7	0	5	0	0	0	0
Zotu3239	0	13	0	3	3	14	0	0	0	0
Zotu3587	0	9	0	0	1	25	5	7	7	3
Zotu1263	0	3	0	2	1	1	3	24	2	31
Zotu3030	0	13	0	2	0	1	0	0	0	0
Zotu518	0	26	0	3	0	24	8	40	0	1
Zotu1533	0	34	1	14	1	2	0	0	0	0
Zotu295	0	1	0	2	76	17	56	0	0	8
Zotu4320	0	10	0	0	0	0	0	0	0	0
Zotu3947	0	5	1	4	0	1	0	0	0	0
Zotu702	0	11	25	5	25	0	2	0	3	0
Zotu963	0	2	0	0	0	0	0	56	0	0
Zotu1292	0	4	0	5	17	6	1	1	4	9
Zotu3108	0	14	0	6	4	17	4	9	0	12
Zotu1589	0	31	0	2	0	0	0	0	0	0
Zotu2184	0	3	12	0	0	6	0	0	0	0
Zotu2937	0	2	0	0	0	19	0	0	0	0
Zotu3471	0	5	4	4	13	9	9	0	5	1
Zotu2561	0	27	0	1	0	0	0	0	0	0
Zotu4111	0	11	0	0	0	0	0	0	0	0
Zotu3448	0	2	0	14	9	12	0	0	0	0
Zotu715	0	2	3	1	3	61	20	11	4	3
Zotu4149	0	7	2	0	1	0	2	0	8	2
Zotu1214	0	25	0	4	0	16	0	0	1	0
Zotu2950	0	5	1	2	10	5	0	0	2	0
Zotu2890	0	14	0	0	0	0	0	0	0	3
Zotu2309	0	14	2	4	9	11	2	0	0	0
Zotu2947	0	21	3	4	2	3	2	0	13	2
Zotu12	0	2	0	9	9	15	1035	140	149	2623
Zotu3948	0	12	0	0	0	0	0	0	0	0
Zotu4169	0	1	0	3	1	8	2	0	0	0
Zotu3874	0	9	1	1	0	0	0	0	0	0
Zotu996	0	5	0	3	3	9	32	5	10	6
Zotu2683	0	13	3	2	0	1	0	0	1	0
Zotu1074	0	8	0	61	3	6	0	0	0	0
Zotu1782	0	4	0	1	13	3	31	0	1	1
Zotu1953	0	7	0	0	4	10	2	0	2	1
Zotu4119	0	15	0	0	0	0	0	0	0	0
Zotu2634	0	3	0	2	3	22	0	0	0	0
Zotu1884	0	33	0	0	0	0	0	0	0	0
Zotu2530	0	12	1	2	0	0	0	0	0	0
Zotu1592	0	1	0	0	0	25	0	0	0	3
Zotu3965	0	8	0	3	0	1	0	0	0	0
Zotu2532	0	4	0	0	3	22	0	0	0	0
Zotu2334	0	19	0	0	0	0	0	0	0	0
Zotu4148	0	18	0	0	5	5	0	0	0	0
Zotu801	0	7	1	5	35	5	0	0	2	2
Zotu3336	0	13	2	1	0	0	0	0	0	0
Zotu3961	0	5	0	1	7	5	0	0	1	0
Zotu2346	0	15	0	0	0	12	0	0	0	0
Zotu591	0	4	0	9	4	5	6	6	2	56
Zotu4490	0	1	0	1	11	9	9	12	6	29
Zotu1400	0	18	0	1	3	25	0	0	0	0
Zotu3510	0	4	0	1	0	14	0	0	0	0
Zotu1538	0	10	0	6	10	40	4	17	3	13
Zotu1818	0	7	3	3	3	12	1	0	2	0
Zotu3153	0	8	0	1	1	3	0	0	0	1
Zotu4427	0	12	0	0	0	2	0	0	0	0
Zotu1219	0	42	0	1	4	0	2	16	0	10
Zotu1549	0	11	1	5	9	9	17	0	3	3
Zotu760	0	23	0	6	2	11	18	0	8	4
Zotu4026	0	17	0	0	1	0	0	0	0	0
Zotu2189	0	14	0	3	0	7	0	0	3	0
Zotu1480	0	22	11	0	0	0	0	0	0	0
Zotu2808	0	7	1	1	1	14	0	0	0	0
Zotu3054	0	2	0	0	0	0	0	11	3	3
Zotu1682	0	7	0	0	0	0	0	31	0	15
Zotu2187	0	24	0	5	0	0	0	0	0	0
Zotu3963	0	1	8	0	0	0	0	0	0	0
Zotu537	0	20	12	60	2	6	0	0	0	0
Zotu3586	0	21	0	1	2	20	0	0	0	0
Zotu4255	0	13	0	0	0	4	0	0	0	0
Zotu4182	0	9	1	2	0	0	0	0	0	0
Zotu3535	0	13	2	0	0	0	0	0	0	0
Zotu991	0	13	0	4	0	37	0	0	0	0
Zotu3858	0	2	10	0	0	0	0	0	0	0
Zotu1588	0	5	28	0	0	1	0	0	0	0
Zotu616	0	5	0	2	4	5	8	51	8	3
Zotu843	0	6	0	0	44	8	1	0	0	0
Zotu3857	0	16	0	0	0	3	0	0	0	0
Zotu2091	0	11	0	1	0	0	33	0	1	0
Zotu2289	0	6	0	2	13	27	0	0	0	0
Zotu914	0	46	0	0	0	2	0	0	0	0
Zotu2339	0	25	0	8	0	1	0	0	0	0
Zotu1689	0	25	0	0	0	0	0	0	0	0
Zotu4263	0	11	0	0	0	1	0	0	0	0
Zotu3098	0	8	0	1	11	6	1	0	0	1
Zotu3221	0	16	0	0	0	0	0	0	0	0
Zotu4266	0	7	2	3	0	0	0	0	0	0
Zotu231	0	4	0	7	9	202	0	0	0	0
Zotu2649	0	15	0	0	0	7	1	27	0	1
Zotu270	0	30	0	7	16	72	49	0	11	2
Zotu3507	0	24	0	2	3	2	0	0	2	0
Zotu2896	0	6	0	2	3	2	0	0	3	0
Zotu3249	0	6	0	2	5	7	0	0	0	0
Zotu3600	0	14	0	1	0	10	0	0	0	0
Zotu3870	0	10	0	5	11	1	0	0	0	0
Zotu2171	0	20	0	0	0	1	0	0	0	0
Zotu614	0	22	0	14	2	36	0	0	23	4
Zotu2455	0	6	0	17	0	0	0	0	0	0
Zotu2411	0	5	0	0	0	4	4	49	0	7
Zotu3865	0	1	0	2	0	5	1	0	2	0
Zotu2277	0	29	0	2	1	6	0	0	0	0
Zotu4231	0	2	0	4	4	4	0	0	0	0
Zotu2716	0	13	0	0	1	8	0	0	0	0
Zotu2418	0	23	0	0	0	8	0	0	0	0
Zotu4223	0	8	0	1	0	0	0	0	0	0
Zotu1288	0	4	0	0	0	0	1	64	0	0
Zotu3603	0	11	0	0	0	1	0	0	0	0
Zotu1403	0	9	0	7	5	1	0	0	3	30
Zotu3721	0	15	0	0	0	2	0	0	0	0
Zotu2650	0	4	1	0	6	20	0	0	7	0
Zotu3904	0	16	0	5	8	5	0	0	2	0
Zotu1053	0	3	0	2	0	0	0	41	0	0
Zotu2097	0	24	1	8	0	3	0	0	1	0
Zotu1745	0	2	0	0	7	20	8	2	6	16
Zotu1742	0	12	0	4	15	7	3	0	1	4
Zotu2571	0	12	0	2	9	22	0	0	0	0
Zotu4021	0	15	0	0	0	0	0	0	0	0
Zotu2686	0	10	2	8	0	2	0	0	0	0
Zotu523	0	14	0	9	25	40	0	1	7	3
Zotu4236	0	15	0	1	7	7	2	0	1	0
Zotu1580	0	4	0	2	6	4	1	16	0	1
Zotu1416	0	2	0	2	0	53	0	0	0	0
Zotu1476	0	6	0	0	21	1	2	0	5	2
Zotu123	0	10	14	8	38	159	92	45	50	44
Zotu1249	0	10	0	2	0	40	0	0	0	0
Zotu3617	0	19	0	0	0	1	0	0	0	0
Zotu341	0	10	0	4	3	120	22	0	0	0
Zotu4541	0	1	0	4	9	11	4	0	1	13
Zotu894	0	7	1	6	48	1	0	0	0	0
Zotu2934	0	15	1	1	0	9	0	0	0	0
Zotu3906	0	6	8	0	0	0	0	0	0	0
Zotu3765	0	9	0	2	0	3	0	0	0	0
Zotu700	0	2	4	2	23	37	0	2	11	2
Zotu4470	0	1	1	0	1	4	11	3	17	4
Zotu1697	0	1	0	0	4	0	8	8	2	6
Zotu1451	0	4	2	12	2	11	1	1	1	4
Zotu2045	0	3	0	6	13	9	10	0	33	4
Zotu2883	0	10	0	1	0	3	0	0	0	14
Zotu2984	0	14	0	0	13	17	0	0	0	0
Zotu3352	0	9	0	5	8	9	0	0	2	0
Zotu1552	0	5	0	6	8	5	0	0	1	11
Zotu1980	0	7	1	1	6	10	5	10	0	2
Zotu4407	0	10	0	0	0	0	0	0	0	0
Zotu2112	0	3	0	2	1	32	0	0	0	1
Zotu668	0	3	1	38	16	1	19	0	5	2
Zotu1334	0	2	0	22	1	14	0	0	0	2
Zotu1759	0	11	0	0	10	27	1	0	4	9
Zotu2176	0	11	21	0	0	0	0	0	0	0
Zotu933	0	3	0	1	0	45	0	0	0	0
Zotu1649	0	3	0	19	3	0	6	0	0	0
Zotu3922	0	2	0	1	1	12	3	2	2	2
Zotu3201	0	6	0	0	4	4	0	0	3	0
Zotu3777	0	18	0	0	0	1	0	0	0	0
Zotu92	0	1	13	2	4	1	553	0	1	1
Zotu1015	0	4	3	1	0	4	3	17	7	15
Zotu4420	0	9	0	0	2	7	0	0	0	0
Zotu3254	0	3	0	1	16	13	0	0	0	0
Zotu3188	0	30	1	12	7	10	0	0	0	0
Zotu3093	0	1	2	0	9	1	5	3	0	0
Zotu2757	0	3	0	0	0	13	0	0	0	0
Zotu3778	0	10	0	0	0	3	2	0	0	7
Zotu4488	0	4	0	3	1	14	0	0	0	0
Zotu3819	0	1	4	1	2	10	4	0	1	0
Zotu2051	0	21	0	1	5	27	0	0	1	0
Zotu163	0	4	0	12	6	33	4	141	19	84
Zotu81	0	5	0	624	2	5	0	0	1	0
Zotu2471	0	23	0	0	0	3	0	0	0	0
Zotu662	0	1	0	0	1	0	3	31	0	46
Zotu4019	0	10	0	0	0	0	0	0	0	0
Zotu3299	0	3	0	0	2	6	7	8	6	0
Zotu2259	0	9	0	1	0	24	0	0	0	0
Zotu107	0	2	0	1	0	0	0	3	10	445
Zotu3894	0	2	0	0	0	5	8	0	5	0
Zotu2608	0	12	0	4	0	1	0	0	0	0
Zotu1834	0	2	0	3	1	0	0	0	0	29
Zotu764	0	3	3	2	30	14	0	0	15	1
Zotu1811	0	24	0	1	0	5	0	0	0	0
Zotu900	0	3	0	3	0	4	26	6	0	38
Zotu2662	0	5	4	0	1	4	0	0	1	0
Zotu193	0	1	75	2	93	0	89	0	2	0
Zotu4091	0	4	0	0	0	32	0	0	0	0
Zotu2938	0	2	0	0	13	8	1	0	2	9
Zotu4032	0	20	0	0	2	2	0	0	1	0
Zotu3208	0	1	0	0	0	17	0	0	0	0
Zotu2074	0	19	0	0	0	5	0	0	0	0
Zotu679	0	12	0	1	5	9	27	10	9	32
Zotu2594	0	2	0	3	2	23	3	0	0	0
Zotu1821	0	10	3	2	16	9	0	0	0	0
Zotu1487	0	12	1	1	21	12	0	0	0	0
Zotu3642	0	1	9	0	0	3	0	0	0	0
Zotu2148	0	12	1	0	1	11	0	0	0	0
Zotu4492	0	5	0	9	3	0	0	0	0	0
Zotu46	0	37	363	908	35	0	4	0	20	0
Zotu1814	0	25	0	4	2	3	0	0	0	0
Zotu1362	0	3	0	2	0	40	0	0	0	0
Zotu2043	0	9	0	1	0	21	0	0	0	0
Zotu2805	0	3	0	11	0	3	2	2	7	3
Zotu3621	0	1	0	0	2	0	3	7	2	2
Zotu1499	0	1	0	1	0	2	0	0	29	2
Zotu2065	0	1	0	2	5	8	0	0	3	9
Zotu1898	0	17	0	1	0	7	0	0	0	0
Zotu4461	0	12	0	2	2	12	0	0	0	1
Zotu2331	0	3	0	15	1	9	0	0	0	0
Zotu2943	0	4	0	7	5	10	0	0	0	0
Zotu226	0	1	0	4	12	151	33	0	38	0
Zotu3110	0	1	0	0	1	11	1	0	2	0
Zotu2240	0	5	0	2	6	19	0	0	0	0
Zotu75	0	1	0	65	17	8	228	124	199	56
Zotu2328	0	4	0	0	0	15	0	0	1	1
Zotu2972	0	16	0	0	0	0	0	0	0	0
Zotu1192	0	1	1	0	6	34	0	0	1	0
Zotu4458	0	7	0	1	0	1	0	0	0	0
Zotu2266	0	6	0	0	2	11	0	0	1	3
Zotu2791	0	4	2	1	0	19	7	0	0	0
Zotu4294	0	12	0	4	1	0	0	0	0	0
Zotu3978	0	6	0	0	2	6	0	0	0	0
Zotu2773	0	4	0	2	2	3	9	35	8	21
Zotu2843	0	16	0	1	0	1	0	0	0	0
Zotu580	0	11	10	4	11	30	3	9	20	4
Zotu1243	0	23	7	3	1	1	0	0	4	0
Zotu1955	0	6	0	6	0	10	0	0	0	0
Zotu1836	0	1	0	0	28	9	3	7	3	3
Zotu1722	0	7	0	3	1	30	0	0	0	0
Zotu3755	0	7	4	16	0	4	0	0	0	0
Zotu2030	0	3	0	1	2	1	7	0	4	13
Zotu3672	0	7	0	0	0	3	8	1	9	1
Zotu129	0	13	0	1	6	70	82	84	58	66
Zotu740	0	2	0	1	12	17	30	0	15	17
Zotu1822	0	15	0	0	4	8	0	0	2	0
Zotu2306	0	8	13	0	0	1	0	0	0	0
Zotu2225	0	2	0	3	3	2	4	6	0	6
Zotu4104	0	12	0	2	5	3	5	5	5	14
Zotu2738	0	28	0	0	0	1	0	0	0	0
Zotu522	0	2	0	0	0	0	0	113	0	7
Zotu480	0	30	42	1	1	31	0	0	0	0
Zotu3804	0	8	0	0	2	5	0	0	2	0
Zotu1625	0	5	0	15	8	23	0	0	0	0
Zotu1001	0	2	46	4	0	1	0	0	0	0
Zotu3270	0	10	0	0	0	0	4	0	0	1
Zotu3996	0	10	0	0	0	0	0	0	0	0
Zotu1842	0	16	6	7	5	20	41	14	10	16
Zotu1897	0	2	0	10	20	30	0	0	4	0
Zotu1193	0	5	0	11	12	0	20	5	1	5
Zotu3999	0	2	3	0	3	1	0	0	0	0
Zotu1120	0	9	9	8	20	11	10	8	29	15
Zotu3610	0	3	0	3	11	7	0	0	1	0
Zotu1968	0	1	0	1	2	27	11	5	0	6
Zotu2402	0	26	0	3	0	4	0	0	0	0
Zotu1267	0	1	0	0	0	0	23	25	0	3
Zotu4414	0	4	2	0	5	5	0	0	0	0
Zotu3492	0	5	0	4	13	18	0	0	0	0
Zotu3830	0	7	0	2	3	8	0	0	1	0
Zotu1429	0	6	0	0	2	35	0	0	0	1
Zotu3002	0	22	0	0	1	3	0	0	0	0
Zotu2910	0	4	0	3	1	3	6	4	2	11
Zotu3084	0	13	0	5	0	5	0	0	0	0
Zotu4568	0	4	0	1	2	14	0	0	2	0
Zotu1209	0	10	0	8	3	18	0	0	9	6
Zotu124	0	1	6	39	198	3	95	5	16	0
Zotu2115	0	7	0	3	17	8	0	0	0	0
Zotu3989	0	4	5	0	0	2	0	1	0	1
Zotu2655	0	2	2	5	0	2	9	0	1	6
Zotu1716	0	2	0	13	2	2	0	26	0	8
Zotu4341	0	14	0	0	0	0	0	0	0	0
Zotu758	0	2	1	5	45	2	17	7	3	7
Zotu464	0	3	0	26	8	48	11	26	28	11
Zotu269	0	1	0	9	0	0	27	107	0	45
Zotu4436	0	3	0	10	5	1	0	0	1	0
Zotu357	0	1	0	2	2	1	1	120	17	27
Zotu2774	0	2	0	0	4	11	0	0	5	0
Zotu4298	0	8	3	0	1	0	0	0	0	0
Zotu1352	0	6	0	18	10	18	2	0	7	8
Zotu3915	0	6	0	3	1	3	3	4	2	3
Zotu3848	0	4	1	0	11	0	0	0	0	0
Zotu3890	0	3	0	4	2	0	7	8	2	6
Zotu572	0	3	0	5	8	19	12	11	6	42
Zotu1603	0	1	2	4	0	1	3	0	44	0
Zotu117	0	1	0	105	21	2	135	80	31	20
Zotu2393	0	12	0	1	0	15	0	0	0	0
Zotu4365	0	7	0	0	3	8	0	0	0	0
Zotu4008	0	1	0	0	1	3	13	0	5	0
Zotu3807	0	1	1	1	1	11	0	0	0	4
Zotu649	0	7	0	2	2	47	2	0	0	19
Zotu907	0	9	0	6	8	53	0	0	1	0
Zotu4382	0	2	0	6	0	0	0	0	0	0
Zotu4474	0	7	0	0	8	2	0	0	0	0
Zotu4377	0	7	0	0	0	4	0	0	0	0
Zotu4463	0	11	1	2	0	0	0	0	0	0
Zotu4126	0	1	0	0	0	0	0	0	8	6
Zotu2239	0	9	0	0	0	13	0	0	1	0
Zotu1353	0	1	0	0	0	0	25	0	17	17
Zotu4535	0	4	0	11	0	0	0	0	0	0
Zotu4216	0	3	0	0	1	12	0	0	0	0
Zotu3867	0	6	0	0	0	6	0	0	0	0
Zotu280	0	5	0	4	0	39	27	47	1	48
Zotu306	0	1	0	1	4	9	11	4	180	9
Zotu2029	0	3	0	4	2	8	8	5	1	4
